title,text,predict_label,true_label,result,reason
Worker Is Killed While Installing Helical Piles At Jobsite,On october 21 2008 employee #1 a laborer and a coworker a bobcat equipment operator of advanced foundations systems inc. were installing helical piles to support the foundation of a new building. The coworker attached hydraulic lines and pushed the leaver activating the bottom wedge and employee #1 activated the right lever for the respective bottom wedge to secure the bob tach frame apparatus to the bobcat. The coworker drove the model 864 bobcat to the location of the site where the helical piles were to be driven into the ground. The site was 80x60 inch hole about 3 feet deep. Employee #1 entered the site and placed the pile into position. As the bob tach apparatus was raised into position it fell onto employee #1 from a height of approximately 7 feet. The total weight of the attached apparatus was between 900 and 1 000 pounds.,struck by falling object,struck by falling object,正确,"The apparatus fell from a height of 7 feet due to an uncontrolled release during positioning, not due to structural failure of a permanent installation or worksite. The incident aligns with ""struck by falling object"" as the apparatus functioned as an unsecured load (not part of a structural system), mirroring cases like the compactor falling off equipment. While the installation context might suggest structural instability, the first unintended action was the apparatus detaching/falling, not a structural collapse of the foundation or installed components."
Worker Is Struck And Killed By Falling Steel Beam,On march 8 2013 a construction laborer employed by mcm carpentry was working at a single family home construction site. He was crouched down in the basement while constructing a wall frame. High winds toppled one of several steel i-beams installed on top of the foundation wall. As the steel beam fell it struck the employee on the back of his head and neck killing him.,struck by falling object,struck by falling object,正确,"The first uncontrolled action was the steel beam falling due to high winds, an external force, rather than structural failure of the beam or its installation. While the beam was installed on the foundation, there is no evidence of structural degradation (e.g., weld failure, corrosion, or design flaws) causing its collapse. The beam��s fall resulted from environmental force (wind), making it a free-falling object striking the worker. This matches ""struck by falling object"" samples (e.g., unsteady beams falling due to rigging failure or external forces), whereas ""collapse of object"" requires structural failure as the initiating event."
Employee Breaks Leg When Struck By Falling Mailbox,On october 20 2010 a mailbox with a brick base was being hoisted using a small trackhoe with the bucket attached. The mailbox base was suspended by 2 nylon slings connected to a tooth of the bucket. One of the slings which were attached to the middle tooth of the bucket slipped off and the brick mailbox base weighing about 800 pounds struck employee #1 breaking his leg.,struck by falling object,struck by falling object,正确,"The first uncontrolled action was the sling slipping off the bucket tooth, causing the mailbox base to fall freely. While the sling failure could be interpreted as a rigging issue, ""collapse of object"" requires structural failure (e.g., breaking components like hoisting lines or scaffold brackets). Here, the sling did not structurally fail but slipped due to improper attachment, aligning with ""struck by falling object"" where objects fall from height without structural collapse. The samples for ""struck by"" include similar equipment-related failures (e.g., bucket twisting off a bracket), whereas ""collapse"" samples involve structural integrity breaches."
Demolition Worker Is Fatally Crushed By Falling Concrete,On september 10 2013 employee #1 and coworker #1 employed by a heavy construction contractor specializing in demolition and other site preparation were engaged in demolishing a commercial building. The building's structure consisted of concrete floors columns panels and metal beams. The building had three stories with a total height of 69 feet. The two workers were operating excavators to demolish columns and bays and drop them to the ground. On the previous day they had left an overhang of concrete from three bays. On the morning of september 10 2013 coworker #1 continued to demolish columns while employee #1 used his excavator to break up concrete on the ground. Coworker #1 used his excavator to pull down a column. The overhanging concrete fell to the ground crushing employee #1 and killing him. This fatality was investigated by minnesota osha. At the time of this report mnosha had proposed three serious citations for the employer and no citations for the general contractor.,collapse of object,struck by falling object,错误,"The overhanging concrete fell due to structural destabilization caused by active demolition work (pulling down a column), which aligns with ""collapse of object"" as the initiating event was structural failure during demolition. While the concrete struck the worker, the root cause was the collapse sequence triggered by demolition, distinguishing it from external objects falling independently (e.g., tools or materials dislodged without structural failure)."
Employee Is Injured By Falling Door   Later Dies,On june 10 2011 employee # 1 was working for d.c.g. Peterson brothers inc. performing framing duties to a new dry mineral storage building located in manson iowa. Five employees were engaged in building custom heavy wood frame doors. The doors were made of 2 by10 wood materials being placed between sheets of 0.5 inch plywood. The door was approximately 9 feet 5 inches tall by 16 feet wide weighing approximately 1 000 to 3 000 pounds. The bottom of the door contains two pieces of angle iron approximately 3 inches by 3 inches 0.25 inch thick and 10 feet in length. Employee # 1 and his crew attempted to move the door to an upright position by wrapping a synthetic or nylon strap around the frame with the other end of the strap attached to one fork of a caterpillar telehandler model number # th103. Employee # 2 operated the telehandler to raise the door up off the floor to the upright position. The door was at an angle of approximately 75 degrees when employee # 1 grabbed a broom and began to sweep underneath the door. The strap slid off the fork of the telehandler and struck employee # 1 on his lower back. Employee # 1 fell to the ground in extreme pain. Rescue service transported employee # 1 to a local hospital who was later transported to iowa methodist hospital in des moines the same day. Employee # 1 underwent surgery to correct a fractured pelvis and a fractured lower left leg. Employee # 1 was transported to iowa lutheran hospital to begin physical therapy after the surgeries. Employee # 1 later died from respiratory complications as well as an infection.,struck by falling object,struck by falling object,正确,"The strap and door fell due to gravity after slipping off the telehandler fork, making the incident a free-fall event. While the telehandler was moving, the strap��s release was uncontrolled and not propelled horizontally. The primary cause aligns with ""struck by falling object,"" as the strap/door fell independently after detachment, consistent with similar samples (e.g., a brace tipping from a cart). The dynamic sliding of the strap is secondary to the gravitational fall, adhering to the ""first occurrence of uncontrolled action"" principle."
Loose Nail Falls And Lodges In Carpenter'S Eye,On april 9 2007 employee #1 was working as an exterior carpenter for a carpentry contractor. He was using a hammer to tack down ccx plywood on the soffit portion of the roof sheeting. As he was setting the nail it came loose and struck him in the eye lodging there. He was hospitalized for treatment for the foreign body in his eye.,struck by moving objects,struck by moving objects,正确,"The nail became a projectile due to direct hammering force during tool use (uncontrolled action), not free fall under gravity. While the nail ""came loose,"" its motion originated from the hammer strike, aligning with ""struck by moving objects"" (propelled by tool energy). The ""struck by falling object"" category requires an object falling solely due to gravity after dislodgement, which does not apply here as the nail��s trajectory was directly tied to the hammering action."
Employee Injured In Blasting Accident,"At approximately 2:15 p.m. on july 11 2002 employee #1 and other coworkers were waiting outside of the designated ""safety zone"" for a quarry production blast. The employees were between a metal storage rack and parked pick-up truck next to a portable trailer. At this point it was approximately 1 100 ft from the face of the shot. The expected ""safety zone"" was approximately 800 ft. no equipment was involved in this accident. The flying rock from the blast flew farther than expected. Employee #1 was struck by some flying rock and sustained contusions to the back a fractured rig a collapsed lung and later it was necessary to remove both kidneys. Employee #1 was hospitalized.",struck by moving objects,struck by moving objects,正确,"The primary cause of the injury was the flying rock propelled by the blast, not the explosion itself. While the blast initiated the event, the injury resulted from a moving object (rock) striking the employee, aligning with ""struck by moving objects"" (objects in motion causing harm). The ""fires and explosion"" category requires direct injury from flames, heat, or blast pressure, which is not described here. The similar ""struck by moving objects"" samples (e.g., flying chain, rock kicked up by machinery) reinforce this classification, as they involve secondary projectiles from an initiating force. The explosion was the root cause of the rock��s motion, but the injury mechanism matches the definition of ""struck by moving objects."""
Demolition Laborer Fractures Skull When Struck In Head,On february 18 2014 employee #1 a 50-year-old male demolition laborer with deconstruction services llc was picking up roof rafter material that was thrown from the third floor deck of a building when he was struck in the back of the head with such material sustaining a skull fracture and several lacerations. Employee #1 was transported to university shock trauma where he remained until march 8 2013.,struck by moving objects,struck by moving objects,正确,"The material was actively thrown from the third floor, imparting horizontal force to its motion. While it fell from height, the first uncontrolled action was the intentional propulsion (throwing), aligning with ""struck by moving objects"" (objects in motion not in free fall). The ""thrown"" action distinguishes it from passive falling due to gravity, as seen in ""struck by falling object"" cases where objects drop due to instability or failed support."
Employee Partially Amputates Thumb With Circular Saw,At approximately 10:00 a.m. on november 7 2013 employee #1 was working on the construction site of a residential building. His duties involved framing the building which included operating a powered portable circular saw (skilsaw mag 77-75 serial number 203 002504) and cutting boards. Employee #1 was rip-cutting a board to create a notch in it. He was holding a 2 in. By 6 in. Piece of lumber in his unsupported left hand and holding the saw with only his right hand. When employee #1 made the rip cut into the lumber the saw rapidly jumped out of the cut causing him to lose control of the saw. The saw blade made contact with his left hand resulting in a partial amputation of his left thumb. Employee #1 was transported to a medical center where he was treated for the partial amputation and was then hospitalized.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the circular saw ""jumping out of the cut"" (kickback), which directly caused the blade to strike the worker��s hand. While the injury involved contact with the blade, the initiating event was the saw��s uncontrolled motion, aligning with ""struck by moving objects"" definitions (e.g., tool kickback incidents in similar samples). ""Caught in/between objects"" typically requires entanglement or crushing between two objects, which is not the primary mechanism here. The accident sequence prioritizes the tool��s unintended movement over blade-hand interaction as the root cause."
Employee Killed Between Backhoe Boom And Outrigger,On july 1 2007 employee #1 a backhoe operator was placing a tool on the floor of the operator's compartment. The tool struck the boom's swing mechanism causing the boom to come down. Employee #1 became caught between it and one of the backhoe's outriggers. He was crushed and killed.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the tool striking the boom��s swing mechanism, which directly caused the boom to move (a moving object). While the fatal injury resulted from compression between the boom and outrigger, the triggering event was the unintended motion of the boom. This aligns with ""struck by moving objects"" samples (e.g., tools activating controls causing boom movement) and adheres to labeling the **initiating action** (boom motion), not the resulting trapping mechanism."
Employee Is Injured By Saw While Jumping From Ladder,On august 11 2006 employee #1 was on an 8 ft step ladder using a circular saw on an eave. When he disturbed a yellow jacket nest he jumped off the ladder and tried to throw the saw away. The saw blade struck employee #1's right abdominal area. He was hospitalized for a deep abdominal laceration.,falls,struck by moving objects,错误,"The initiating event was the employee jumping off the ladder (a fall from elevation) to avoid the yellow jacket nest. While the saw struck the employee, its motion was a secondary consequence of the fall. The accident hierarchy prioritizes the first uncontrolled action (the jump/fall) as the primary cause, consistent with similar ""falls"" samples where injuries occurred after falling from elevation, even if objects were involved post-fall."
Employee Amputates Fingertip In Fan Belt,At about 10:20 a.m. on august 14 2012 employee #1 with johnson controls inc. was conducting an inspection on a marine laboratory air handler system located at the basement of the building. Employee #1 turned off the power of the fan and removed the top panel cover. During the inspection he moved around and his hand hit the rotating drive belt of the exhaust fan which resulted in a right thumb injury. Employee #1 was transported to the hospital. Employee #1 suffered from an amputated fingertip.,struck by moving objects,struck by moving objects,正确,"The injury occurred when the employee��s hand contacted the rotating drive belt, a single moving object in active motion. While ""caught in/between"" implies entrapment between two objects (e.g., machinery components), the accident description specifies direct contact with the belt itself, not pinching between the belt and another object. The rotating belt qualifies as a moving object striking the hand, aligning with the ""struck by moving objects"" definition. The first uncontrolled action was the belt��s motion during inspection, not a secondary entrapment mechanism."
Employee Injured When Struck By Falling Drill Collar,At approximately 8:30 a.m. on september 14 1990 employee #1 a truck driver was watching as a forklift loaded a drill collar onto his truck. As the forks were being removed one of them caught the end of the collar. It rolled off the truck pulling employee #1 with it. He was struck by the drill collar and suffered a fractured right leg and elbow and multiple cuts and bruises. A coworker at the site drove employee #1 to a local hospital.,struck by falling object,struck by moving objects,错误,"The drill collar became a free-falling object after rolling off the truck’s elevated platform due to gravitational force, striking the victim. While the forklift’s mechanical action initiated movement, the accident’s primary cause was the uncontrolled fall of the collar (a free-falling object), aligning with the ""struck by falling object"" definition. The forklift’s role was indirect, whereas the collar’s fall directly caused the injury, ruling out ""struck by moving objects"" (which involves objects in controlled motion, not free fall)."
Employee Fractures Hand When Whipped By Plaster Hose,At about 3:15 p.m. on september 26 2013 employee #1 with dcs plastering inc. was working from a scaffold while two coworkers were in the process of disconnecting blocked plaster hoses. First one coworker opened the side locking levers of the coupling that jointed two hoses together while the other coworker tapped the coupling with a hammer. Second employee #1 slowly separated the hose by pulling it. As the hose was separating the pressurized hose whipped; it struck employee #1's hand. The contributing factors were pressurized hoses were not completely released prior to disconnecting and no specific procedures existed for disconnecting pressurized hoses for cleaning/unclogging operations. Employee #1 was hospitalized with a fractured right hand.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the pressurized hose whipping violently during disconnection, which directly struck the employee��s hand. This aligns with ""struck by moving objects"" (a pressurized object in motion causing injury) rather than a ""caught in/between"" scenario (entrapment between two objects or machinery components). The similarity samples for ""struck by moving objects"" consistently involve pressurized components releasing energy to propel objects (e.g., nozzles, pipe caps, valves), matching the hose��s abrupt movement. While disconnection procedures could suggest machinery interaction, the injury mechanism here was purely impact from a moving hose, not compression or entrapment."
Employee Killed When Pinned By Crane Counterweight,At approximately 1:40 p.m. on june 24 1997 employee #1 was returning to the back of a crane after getting a drink from a water jug situated on the front of the crane. He was struck by the counterweight and became pinned against the concrete barrier separating two lanes of traffic. Employee #1 was killed instantly.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the crane��s counterweight actively moving and striking the victim, which directly aligns with the ""struck by moving objects"" definition (non-free-falling mechanical motion). While the incident occurred near a traffic barrier, the crane was stationary and not part of vehicular traffic. The counterweight��s motion was the initiating event, distinct from ""traffic"" scenarios involving collisions with vehicles in transit."
Employee Is Killed When Crushed By Backhoe Boom,On february 14 2005 employee #1 had dismounted a backhoe with the engine running and the boom in the upraised position. He retrieved a pneumatic chipping hammer from a nearby toolbox and put it in the rear left side of the cab. The pneumatic chipping hammer weighed approximately 35-40 pounds and was placed on top of the left swing pedal. This activated the boom causing it to move to the left pinning employee #1 against the upraised stabilizer. A nearby heavy equipment operator used the backhoe controls to move the boom to the right to free employee #1. Employee #1 died.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the pneumatic chipping hammer activating the boom's swing pedal, causing the boom to move unexpectedly. While the worker was ultimately pinned between the boom and stabilizer (entrapment), the initiating event aligns with ""struck by moving objects"" as defined by the unintended movement of the boom itself. This matches the Top-1 ""struck by"" sample (similarity=0.778) where equipment placement triggered boom motion, prioritizing the moving object's action over the entrapment consequence."
Employee Is Killed When Struck By Steel Pipe,On may 8 2012 a trackhoe operator was pulling a 5-inch steel pipe and a 10-inch diameter steel pipe from a debris pile to place them in a cleared area. The 5-inch pipe was approximately 70-feet in length and the 10-inch pipe was 50-feet in length. The trackhoe operator met resistance as he pulled the pipes. When the pipes released the 5-inch pipe swung outward striking employee #1 in the head as he walked around the corner of building and killed him.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the 5-inch pipe swinging outward due to tension release during machinery operation. While the pipe��s motion followed dislodging from debris, it was propelled by mechanical force (trackhoe operation), not gravity-driven free fall. This aligns with ""struck by moving objects"" (e.g., pressurized pipe cap blowout, boom swing from control lever contact) where motion originates from active forces, not passive falling. ""Struck by falling object"" requires free-fall trajectory from height, which is not described here."
Employee Suffers Contusions In Fall From Beam,"At approximately 1:06 p.m. on january 21 2008 employee #1 was working at the construction site of a new four-story steel-framed parking structure in los angeles ca. At the time of the accident the construction was at the second level. Employee #1 and another ironworker were standing on a 14 ft 7 in. High beam to connect another beam. As that beam was swung in employee #1 was knocked off balance and began to fall. He was wearing an appropriate fall protection harness that was tied to a moveable beam clamp. The beams in the structure have waists cut into their end points for stress relief that the workers refer to as ""dog bones"". Because they are narrower at this point the beam clamps can slide off them. This is what happened when employee #1 lost his balance. The clamp came off and as he fell he first grabbed onto the beam to slow his descent. He landed feet first and was transported to the hospital as a precautionary measure. Employee #1 suffered minor contusions and was released after approximately 4 hours. After the accident the employer decided to use chokers in place of beam clamps.",struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the beam being actively swung into position, which directly knocked the employee off balance. While the fall occurred due to the clamp failure, the initiating event��being destabilized by the moving beam��aligns with ""struck by moving objects."" This precedes the harness failure and fall, adhering to the principle of labeling the earliest unintended action. The beam��s motion (not free-fall) triggered the sequence, mirroring ""struck by"" samples where moving objects caused imbalance."
Employee Is Killed When Crushed By Backhoe Boom,A approximately 11:30 a.m. on october 15 2003 employee #1 was a non-contract employee of siemers engineering. He and another siemers employee were installing underground water utilities at a new shopping center in san marcos ca. Employee #1 was operating a caterpillar 416c backhoe to dig shallow trenches for pipe. He was qualified as an equipment operator but he was operating the backhoe controls from outside the vehicle. He was found by his foreman with his hands on the control pedals trapped between the hydraulic boom and an outrigger. His chest was crushed and he had been killed. There were no eyewitnesses and it is not known why he was operating the backhoe in this manner.,caught in/between objects,struck by moving objects,错误,"The incident involved the employee being physically compressed between the hydraulic boom and a stationary outrigger, which aligns with the ""caught in/between"" definition of injuries caused by entrapment between two objects. While the boom moved, the primary cause was the pinch-point scenario, not a direct impact from a moving object. Similar samples in ""caught in/between"" (e.g., inadvertent boom activation crushing a worker) reinforce this classification."
Employee Is Killed When Struck By Exploding Boiler,On january 22 2009 employee #1 of bp construction was thawing a frozen sewer line. The steamer (boiler) exploded and employee #1 was struck and killed by the steamer.,fires and explosion,struck by moving objects,错误,"The initiating event was the boiler explosion, which directly caused the fatal injury. While debris from the explosion struck the worker, the accident began with an uncontrolled explosion (a primary cause under ""fires and explosion""), not a pre-existing moving object. This aligns with the ""fires and explosion"" samples where explosions (e.g., gas pipeline, fuel tank) directly triggered fatalities."
Employee Fractures Leg When Struck By Steel Frame,At approximately 9:00 a.m. on july 1 2013 employee #1 was removing equipment from a bore pit excavation measuring approximately 37 ft long 13.5 ft wide and 24 ft deep. After using a crane to remove the auger boring machine and an approximately 10 ft section of the steel jacking frame the next step was to lift the roughly 21 ft long 6 ft wide and 21 in. Tall weighing 15 400 lbs. Rear section of the jacking frame a couple feet off of the ground and move it to the front of the excavation where it could be lifted out. The employee attached 2 wire rope slings with hooks to picking holes on either side and at about the halfway point of the frame and stood approximately 3 ft between the frame and the steel slide rail type shoring system. Employee #1 signaled the crane operator to hoist up. The employee walked to the front of the frame as it was being lifted reaching the front right corner of the frame and noticed the right rear corner of the frame had become caught in the shoring system. The frame was about 2 ft off of the ground. The employee signaled the crane operator to stop and went around to the left side of the frame bent down to see where it was bound. The frame released on its own and swung toward the employee striking his leg. Employee #1 was transported to an area hospital where he was treated for a fractured right tibia. The employee remains hospitalized.,struck by moving objects,struck by moving objects,正确,"While the steel frame was initially caught in the shoring system, the direct cause of injury was the frame��s sudden uncontrolled motion (swinging) after releasing from the entanglement, which struck the employee. The ""caught in/between objects"" category applies when body parts are trapped between objects during mechanical interactions (e.g., pinching, crushing), but here, the injury resulted from being hit by a moving object (released frame), aligning with ""struck by moving objects"" as the primary initiating event."
Employee Injured When Struck By Drill Bit,A work crew was drilling underground horizontal bore holes for the installation of fiber-optic cables. An employee assigned to clean the drill bit as it entered one side of an inspection pit in the ground and then exited the other side entered the pit to scrape mud off the bit. The drill bent and flailed around striking the worker's legs and fracturing them. He was hospitalized for his injuries.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the drill bending and flailing, which directly caused the worker to be struck by the moving drill bit. While ""caught in/between objects"" involves entanglement or compression between objects (e.g., rotating machinery trapping limbs), the injury here resulted from a freely moving object (the flailing drill) striking the worker. This aligns with the ""struck by moving objects"" definition, as the drill��s motion��not entanglement or mechanical trapping��was the initial unintended action."
Employee'S Face Is Injured By Flying Object,At approximately 10:30 a.m. on july 29 2005 employee #1 was shaping a 0.25-in. Thick steel bucket with a bosch 1347a portable right-angle grinder (serial number r1880022170). It had no safety guard and its screw-in handle was missing. After trying several new sait 22021 type-27 4.5-in. Wheels that day he selected a wheel comparable to the rated rpm rate of the grinder. He first cut was an approximately 8-in length off the bucket and experienced some wheel binding and jerking problems. His supervisor then explained to him that he needed to cut off more steel on the same bucket and that he needed to cut at an angle to avoid disturbing other components of the grinder. After the supervisor left employee #1 began cutting at an approximately 45-degree angle. The wheel snagged the body of the grinder causing the abrasive wheel to break apart and dislocated from the spindle. Flying debris ejected from the grinder and struck employee #1 in his face. Employee #1 was not wearing a face shield but was wearing ansi labeled safety glasses. The impact of the flying debris upon his face caused two facial lacerations and a broken nose. He was transported to a medical center where he was hospitalized for surgical procedures and postoperative care and then released four days later. Citations issued were a failure to use a grinder guard sound and check the rpm before the wheel was used to receive training for grinder safety and use eye and face protection.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the abrasive wheel breaking apart and becoming a moving projectile due to snagging on the grinder. While equipment misuse (missing guard, improper RPM checks) contributed, the direct cause of injury was the **moving debris** striking the employee��s face. This aligns with ""struck by moving objects"" definitions and similar cases (e.g., grinding discs breaking and striking workers). ""Others"" applies to systemic failures without a moving object mechanism, which is not the case here."
Worker'S Leg Is Injured When Struck By Rock During Blasting,"On june 25 2013 employee #1 a heavy equipment mechanic employed by east coast drilling & blasting inc. was working at a construction site for a housing subdivision. His company was blasting rock to excavate building sites. A blast dislodged a piece of rock that struck employee #1. Emergency services were called and employee #1 was transported to the hospital and admitted. It was determined that his leg was severely fractured below the knee. At the time of this report employee #1 was still hospitalized and undergoing numerous surgeries in an attempt to save his leg. The investigation determined that the blast also blew out windows on the excavator. The rock that struck employee #1 was described as ""basketball size.""",struck by moving objects,struck by moving objects,正确,"The rock was propelled by the blast��s explosive force, creating horizontal/radial motion rather than free fall due to gravity. While the rock originated from an elevated position, its movement was directly caused by external energy (blast), aligning with ""struck by moving objects"" (e.g., dynamite explosion propelling rocks in Sample 2 of this category). ""Struck by falling object"" requires uncontrolled descent without propulsion, such as dislodged buckets or slabs (falling under gravity). The first uncontrolled action was the blast-induced motion, not gravitational descent."
Employee Killed When Hit In Head By Piece Of Metal,"At approximately 9:30 a.m. Employee #1 was assisting another employee in a wood shrub/debris cleanup operation. Employee #1 assembled piles of debris and in some cases trimmed the larger pieces at the direction of the excavator operator. The excavator operator would pick up the large piles of wood shrub/debris and drop them into a large tub grinder where they were ground into sawdust. Rocks or other hard objects that could not be ground up were ejected at deadly high velocity forces upwards and out of the tub. Employee #1 was not wearing a ""hart-hat"" even though the work was being done well within a pre-determined hazard zone of operations where the use of a ""hart-hat"" was considered mandatory. According to the excavator operator he saw ""a thing"" eject out of the grinder but did not pay it much attention since this was a common occurrence. Moments later he noticed employee #1 lying on the ground. The operator stopped his machine and went to see what was wrong. The operator saw that employee #1 had a large amount of blood surrounding his head. He looked closer and saw that employee #1 had sustained a massive injury to his head. Employee #1 had sustained severe craniocerebral injuries resulting in his death.",struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the high-velocity ejection of a metal object from the grinder (a propelled, non-free-falling object in motion). This directly aligns with ""struck by moving objects,"" which covers injuries caused by moving objects not in free fall. While the grinder��s debris ejection might resemble equipment malfunction, the critical factor is the **initial unintended action** of a propelled object striking the victim, consistent with the category��s definition and similar cases (e.g., flying rocks from machinery). ""Others"" does not apply, as the incident explicitly involves a moving object causing injury."
Employee Injured When Struck By Boulder Rolling Into Trench,On october 18 2007 employee #1 was installing a drainage system in a trench when a large boulder rolled into the excavation and struck him on the lower back. He suffered multiple fractures to his hip and pelvis. The trench had no cave-in protection.,struck by moving objects,struck by moving objects,正确,"The boulder��s motion (rolling into the trench) constitutes horizontal/dynamic movement rather than free fall under gravity. While the trench��s elevation might imply height, the boulder��s entry was via rolling (controlled by kinetic energy, not gravitational free fall). The first uncontrolled action was the boulder��s motion along the ground, aligning with ""struck by moving objects"" (e.g., similar samples involving rolling rocks/dirt clods). ""Struck by falling object"" requires a free-falling trajectory, which is absent here."
Employee Dies After Being Struck By Pipe And Falling,On february 1 2006 employee #1 was working on a step ladder helping a coworker install temporary lighting. Another employee was working on an aerial lift fastening furring strips to the ceiling prior to the installation of plastic sheeting to seal the area for asbestos removal. The employee in the lift dropped a section of metal pipe (approximately 5.5-ft-long) which then rolled off a sloped concrete roof and struck employee #1. He then fell 8 ft to a concrete floor and sustained internal injuries. Employee #1 was transported to creighton medical center where he was pronounced dead.,struck by falling object,struck by moving objects,错误,"The first uncontrolled action was the metal pipe falling from the aerial lift and striking the victim, which directly caused his subsequent fall. While the fatal injuries resulted from the fall, the initiating event (pipe strike) aligns with ""struck by falling object"" as defined by the first unintended action principle. This matches the category’s samples where falling objects trigger subsequent accidents, even if falls occur afterward."
Employee Killed By Shrapnel From Broken Helicopter Blade,A power line worker was tied off to a transmission tower to install rigging for the installation of an overhead power line. He had gained access to the tower by helicopter. As the helicopter pulled away the rotor blade hit the tower. Shrapnel from the broken blade struck the employee killing him.,traffic,struck by moving objects,错误,"The accident originated from the helicopter (a vehicle) colliding with the tower during its operational movement, which directly caused the rotor blade to break and generate shrapnel. While the worker was struck by debris, the initiating event was the helicopter’s unintended contact with the structure, aligning with the ""traffic"" category’s definition of incidents involving operational vehicles. The ""struck by moving objects"" classification applies to non-vehicle-related moving objects, whereas here, the vehicle’s motion was the primary cause."
Skilsaw Blade Jumps And Ampuates Carpenters Finger,On november 14 2013 employee #1 a 33-year-old male journeyman carpenter with torre reich construction was using a skillsaw to cut 1 in. Shims from a 2 in. By 4 in. Board. As employee #1 went to reposition the saw and start a new cut with the saw blade stopped he reached down with his left hand to pull the bottom guard back so he could place the blade directly against the wood. As employee #1 did this he inadvertently squeezed the trigger with his right hand as he lifted up on the saw. The saw blade started spinning and caused the saw to jump. As the saw jumped the spinning blade struck employee #1's left pinky and amputated the tip.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the inadvertent activation of the spinning saw blade (trigger squeeze), which caused the saw to jump and strike the worker��s finger. While the interaction with the guard might suggest ""caught in/between objects,"" the injury resulted from direct contact with the **moving blade** (spinning/jumping motion), aligning with ""struck by moving objects."" The similar samples under this category consistently describe injuries caused by blade movement (kickback, spinning) rather than entrapment between static/machinery components."
Carpenter Sustains Laceration When Saw Kicks Back,On june 17 2013 an employee was working as a fulltime noncontract carpenter for a framing contractor. He was in a scissor lift cutting a piece of plywood with a radial saw such as a skilsaw-type saw when the saw blade bound up and kicked back. The employee sustained a laceration to his left hand that necessitated hospitalization. The division was notified by the employer that same day.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the saw blade binding and kicking back as a moving object, which directly struck the worker��s hand. While blade binding could imply machinery entanglement (caught in/between), the injury mechanism here aligns with ""struck by moving objects"" due to the saw��s abrupt motion causing impact. The similar samples under ""struck by moving objects"" explicitly involve direct contact with moving blades (e.g., chop saws, circular saws) causing lacerations, reinforcing this classification. The binding is the precursor, but the immediate injury-causing action was the blade��s uncontrolled motion striking the hand."
Employee Crushes Fingers While Handling Metal Debris,At approximately 11:30 a.m. on june 23 2009 employee #1 was assisting the owner with water line repair and general clean up at a jobsite located in smith river ca. The owner loaded metal debris into a dump truck with a backhoe while employee #1 covered the load with a tarp. As employee #1 reached into the truck bed to relocate a piece of metal another piece sprung loose from the load and crushed his fingers against the side of the dump truck. He was transported to a medical center where he received treatment and surgery which involved amputating the seriously injured fingers. Following the surgery he was hospitalized.,struck by moving objects,struck by moving objects,正确,"The metal debris dynamically sprang loose from the load and struck the employee��s fingers against the truck. While the injury mechanism resembles a ""pinch point,"" the initiating event was the sudden, uncontrolled movement of the debris (akin to a projectile or shifting object), aligning with ""struck by moving objects."" Structural failure is absent, and the primary cause is the kinetic motion of the debris, not static entrapment."
Employee Killed When Struck By Backhoe,An employee was working in a 4-foot deep trench. A backhoe on site backed into the trench. The backhoe struck and killed the employee. He was within the swing radius of the bucket and the audible alarm was not loud enough to be heard over the backhoe's engine. In addition the horn was inoperable.,struck by moving objects,struck by moving objects,正确,"While the backhoe is a vehicle, the incident occurred during its operational use as construction equipment (backing into the trench), not in a traffic-related context (e.g., road transport or traffic flow). The root cause aligns with ""struck by moving objects,"" which includes machinery movements (e.g., backhoe bucket swing) as defined by its samples. The ""traffic"" category focuses on injuries involving vehicles in transit or traffic patterns, which is secondary here."
Employee Is Crushed By Van And Killed,On june 6 2013 employee #1 with ugstad plumbing inc. rolled the company van onto two ramps and attempted to fix a squeaky universal joint. After the joint was disconnected the van rolled down the ramps and crushed employee #1. Employee #1 was killed. There were no witnesses to the accident. He was discovered by the fergus falls police department.,struck by moving objects,struck by moving objects,正确,"The first uncontrolled action was the van rolling down the ramps after the universal joint was disconnected, which transformed the van into a moving object. This aligns with ""struck by moving objects"" (vehicles in motion causing impact), not structural failure. While ramps might imply support systems, no structural collapse (e.g., ramp breaking) occurred. The van��s movement directly caused the fatality, matching samples like hydraulic failures causing unexpected machine part movements."
