title,text,predict_label,true_label,result,reason
Roofing Worker Dies After Cerebral Hemorrhage,On june 26 2012 employee #1 and coworkers of crown corr inc. a gary in roofing siding and sheet metal work contractor were working on the roof of the nearly completed supplemental smof/submarine facility at newport news shipyard in virginia. Employee #1 began feeling ill. He was taken down from the roof to be treated by the shipyard's emergency medical service. He was transported to riverside regional medical center and admitted to the intensive care unit having suffered an apparent stroke. Employee #1 died at riverside hospital on june 29 2012 after removal from life support. No autopsy was conducted. This was classified as a natural causes death with reference to the death certificate which listed cause of death as intracranial hemorrhage caused by hypertension. The death was not related to a virginia (vosh) standard.,others,others,正确,"The text describes a death due to an intracranial hemorrhage caused by hypertension, which is listed as a natural cause on the death certificate. While the incident occurred in a high-temperature environment, there is no direct evidence linking the death to heat exposure. The principle of selecting the primary cause that led to the incident supports categorizing this event under 'others' since it does not directly relate to exposure to extreme temperatures or any other specific workplace hazard listed in the given categories."
Employee Dies Of Legionnaires' Disease,On november 29 1995 employee #1 died of pneumonia after burning steel trusses. Legionella bacteria were found in the employee's urine but he had not been in good health and there was no indication that his immune system made any attempt to fight off the legionnaires' disease. The source of the bacteria could not be established and a connection to the work place could not be made.,others,others,正确,"The text describes a case where an employee died of Legionnaires' disease, with no clear indication of direct exposure to chemical substances at the workplace. The similarity to the ""others"" category examples, such as deaths due to natural causes and unspecified workplace illnesses like valley fever, aligns more closely with this incident. The primary cause of death, Legionnaires' disease, does not directly fit into the ""exposure to chemical substances"" category as defined, since there is no evidence of exposure to a chemical substance causing the illness."
Telecommunication Worker Is Killed In Fall From Aerial Lift,On july 23 2012 employee #1 and two coworkers were installing a guy for a utilility pole across the intersection of central avenue pike and beaver creek lane in knoxville tennessee. One coworker was a flagger and the other was a lineman. The flagger was out on central avenue pike to control traffic on central avenue pike before a section of cable was laid across the intersection. Employee #1 used an aerial lift to attach one end of the guy to the utility pole on the west side of central avenue pike. Employee #1 boomed down and the truck was moved to another utility pole on beaver creek lane. The crew made sure that there was enough slack in the cable so that the cable would lie flat across the intersection. Employee #1 raised the bucket to an estimated height of 15 feet (4.6 meters) in order to hang the guy on the utility pole. At that point employee #1 saw that he had connected the guy on the south side of a fiber optic cable that was installed diagonally across beaver creek lane when it needed to be on the north side. Employee #1 boomed down and asked the lineman to hand him the cable. Employee #1 had the flagger put down the flagging sign come over to the bucket truck cut the cable from the reel and hand it to him. The flagger left the roadway walked across the street and cut the cable using a pair of bolt cutters. Employee #1 had the cable in his hand but not the end of the cable. He was going try to get it over the fiber optic cable line. Employee #1 boomed up to an estimated height of 20 feet (6.1 meters) and jerked the cable up which reduced the slack in the cable that was supposed to be lying flat across central avenue pike. Before the flagger or lineman could get back to the roadway they heard noises. A pickup truck traveling southbound on central avenue pike drove over the cable and the cable became caught in its rear bumper. The lineman took off running to an open field but he was hit in the back by the cable 5 or 6 times. Employee #1 who was not wearing a harness or lanyard fell approximately 20 feet (6.1 meters) to the ground. The coworkers came over to the bucket truck and saw employee #1 lying on the ground. The lineman called emergency medical services and local law enforcement and first responders arrived. Employee #1 was transported to the university of tennessee medical center in knoxville tn. He had been killed.,falls,others,错误,"Despite the involvement of a vehicle in the incident, the primary cause leading to the fatality of Employee #1 was the fall from an aerial lift. The text describes Employee #1 not wearing a harness or lanyard and falling approximately 20 feet to the ground, which directly corresponds to the definition of falls involving slips, trips, and falls from elevation. The vehicular incident, while significant, did not directly cause Employee #1's fatal injury."
Two Employee Drown In A Lake,On august 11 2004 employee #1 attempted to swim across a small lake. He swam about 45 yards and yelled for help. Employee #2 swam out to help him and both employees drowned.,others,others,正确,"The incident primarily involves drowning, which is not directly addressed by the detailed categories provided, such as falls. Although the employees entered the water, the primary cause of the incident was not a fall from height or a structural issue but rather the inability to swim and the lack of appropriate rescue measures, fitting better into the 'others' category which accommodates less common or specific incidents like drowning."
Worker'S Ankle Is Fractured When Aerial Lift Falls Into Pit,On march 12 2013 employee #1 and coworker #1 electricians employed by an electrical company were working at an aerospace facility. They were in an aerial lift a genie boom z 40/23n model year 2011 serial number z40n11-1428. The lift was elevating them to install electrical conduit at the facility. The lift was situated approximately 1 foot from the edge of a pit that was next to the facility. The pit measured approximately 5 feet to 8 feet deep. The lift moved forward and fell into the pit. Employee #1 was injured. He was transported to the hospital admitted and treated for a fractured ankle. The investigation determined that other employees were working inside the facility. The investigation was unable to determine the circumstances surrounding the lift's moving and falling into the pit.,falls,others,错误,"The incident primarily involves the aerial lift falling into a pit, which aligns more closely with the definition of ""falls"" as it involves a case where the victim is falling from an elevation. Although the aerial lift can be considered a falling object, the core issue here is the fall itself rather than being struck by the falling object. The principle of selecting the primary cause that led to the incident supports categorizing this as a fall."
Employee Dies From Mesothelioma,Employee #1 worked in the cable industry for more than 20 years. The employees in this industry drill and pull cable on structures where asbestos-containing building materials or presumed asbestos-containing building materials could be present. No air monitoring or training was conducted for employees performing this type of work. No exposure could be documented for the past six months. Employee #1 died from mesothelioma that is caused from exposure to asbestos.,exposure to chemical substances,others,错误,"The text describes an employee who developed mesothelioma due to long-term exposure to asbestos, which directly fits the definition of ""exposure to chemical substances."" While the long-term nature of the condition might suggest categorizing it under ""others,"" the primary cause of the incident is clearly the exposure to a toxic chemical substance, making ""exposure to chemical substances"" the more appropriate category according to the classification principle."
Employee Dies From Bee Sting,On september 28 2011 employee #1 was hanging sheetrock in a basement when he was stung by a bee. He was highly allergic to bees and a coworker used an epipen on him but it had no effect. Employee #1 collapsed and emergency medical services (ems) were called. Cpr was begun by a coworker until the ems arrived. Employee #1 was transported to a medical facility where he was pronounced dead.,others,others,正确,"The incident involves a bee sting leading to a fatal allergic reaction, which does not fit neatly into any of the more specific categories provided. The top similar samples also indicate that such incidents are typically classified under 'others', as they involve unique circumstances not covered by the predefined categories."
Supervisor Is Ejected From Aerial Lift And Killed In Fall,On july 15 2013 employee #1 a work crew supervisor employed by a medical clinic was engaged in exterior carpentry. He was working from a personnel platform attached to the forks of a terex ss-636 turbo square shooter telehandler. The machine rolled backward down a hill and struck a tree. Employee #1 and the personnel platform were ejected from the lift. Employee #1 was killed.,falls,others,错误,"Although the telehandler rolling backward and striking a tree contributed to the incident, the primary cause of injury to the employee was the fall from the aerial lift after being ejected. This aligns more closely with the definition of 'falls', which involves incidents where the victim falls from an elevation. The act of being ejected from the lift and subsequently falling matches the principle of selecting the primary cause that led to the incident."
Employee Is Killed When Exposed To Airborne Fungus,On november 15 2011 employee #1 of e-light electrical services in hobbs new mexico was exposed to coccidioides imitis a fungus. This fungus produces spores that can be inhaled when they are airborne. The employee was diagnosed with valley fever which resulted in his death.,exposure to chemical substances,others,错误,"Although the incident involves a biological agent (fungus), the principle of selecting the primary cause that led to the incident aligns more closely with the exposure to chemical substances category. The inhalation of fungal spores can be analogously compared to exposure to harmful chemical substances, as both involve inhaling potentially lethal particles that lead to severe health outcomes such as death. The others category is too broad and does not capture the nature of exposure as accurately as the exposure to chemical substances category does."
Worker Is Injured When Struck By Section Of Guide Rail,On november 30 2009 employee #1 of foundation pile inc. was working on a construction site. While spotting for the pile driver he was struck by a seven-foot section of guide rail which fell off the rig. Employee #1 was hospitalized for fractures to his collarbone left ribs and vertebrae.,struck by falling object,struck by falling object,正确,"The primary cause of the incident was the worker being struck by a section of guide rail that fell from the pile driver rig, which aligns more closely with the definition of ""struck by falling object"" than with the general definition of ""falls,"" which typically involves slipping or tripping without being hit by a falling object."
Employee Killed When Rock Falls Into Excavation,Employee #1 and two coworkers were laying a french drain at a private residence. They had excavated under the house to a depth of approximately 7 ft when they encountered a large rock of unknown origin. The rock fell crushing and killing employee #1.,struck by falling object,struck by falling object,正确,"Although the rock can be seen as part of the surrounding geological structure, the incident description does not explicitly indicate structural failure of a built or engineered system, which is a key aspect of the ""collapse of object"" category. Instead, the rock fell from its elevated position due to gravity, striking and crushing the employee, which aligns more closely with the ""struck by falling object"" category. This categorization adheres to the principle of identifying the primary cause of the incident."
Employee Bruised When Struck By Falling Rock,At approximately 11:30 a.m. on september 1 1995 employee #1 was working on a sloped embankment at the side of highway 101. A ditch digging machine above him was being used by another employer to dig a trench. An 8 in. Diameter boulder fell and struck employee #1 on the head and neck bruising him. He was taken to the hospital for a check-up and then released.,struck by falling object,struck by falling object,正确,"The primary cause of the incident is that the boulder fell from an elevated position due to the ditch digging machine's operation and struck the employee, which fits the definition of a ""falling object"" as described in the category ""struck by falling object"". Although the boulder was moving under the influence of gravity, the critical factor is that it fell from a height, making ""struck by falling object"" the more appropriate category according to the principle of selecting the primary cause."
Employee Injured When Struck By Falling Section Of Manhole,On october 11 2004 employee #1 was performing his regular duties when he was satruck by a precast section of concrete manhole that fell from a caterpillar it24f integrated tool carrier. He sustained multiple fractures for which he was hsopitalized.,struck by falling object,struck by falling object,正确,"The incident involves a precast section of a concrete manhole falling from a height and striking the employee, which aligns more closely with the ""struck by falling object"" category. Although there is a perception that the falling object might suggest a structural failure, the description does not indicate any structural integrity issues with the manhole itself or the equipment from which it fell. Therefore, the primary cause is best classified as being struck by a falling object rather than a collapse involving structural failure."
Construction Employee Killed By Falling Crane Boom,On april 17 2003 employees of walsh construction co. were removing pins from the jib section of a crane boom. Employee #1 was standing under the boom while removing the bottom pins. The boom fell and employee #1 was struck and pinned to the ground. He died of fractures.,collapse of object,struck by falling object,错误,"The incident primarily involves the failure of the crane boom, which can be considered a structural component of the crane. Although the boom fell and struck the employee, the fundamental cause of the incident is the collapse of the object itself, aligning more closely with the definition of ""collapse of object"" rather than ""struck by falling object,"" which typically refers to objects falling without structural failure."
Employee Struck By Bar Joist,On december 9 1998 employee #1 an iron worker for a structural steel erector working at a movie theater construction site was struck by one of four bar joists (approximately 50 ft long by 2 ft tall) that fell about 30 ft from the roof installation. The joists about 6-ft center did not have bridging installed between them to resist the lateral movement caused by a load was placed on them by a crane. This oversight caused the joists to tip and fall when two bundles of decking were placed upon them. Employee #1 was hospitalized for his injuries.,struck by falling object,struck by falling object,正确,"The primary cause of the incident is the employee being struck by the falling bar joist, which aligns with the definition of ""struck by falling object."" Although there is a structural failure component, the immediate and direct cause of injury is the impact from the falling object, not the broader collapse of a structure."
Worker Is Killed While Installing Helical Piles At Jobsite,On october 21 2008 employee #1 a laborer and a coworker a bobcat equipment operator of advanced foundations systems inc. were installing helical piles to support the foundation of a new building. The coworker attached hydraulic lines and pushed the leaver activating the bottom wedge and employee #1 activated the right lever for the respective bottom wedge to secure the bob tach frame apparatus to the bobcat. The coworker drove the model 864 bobcat to the location of the site where the helical piles were to be driven into the ground. The site was 80x60 inch hole about 3 feet deep. Employee #1 entered the site and placed the pile into position. As the bob tach apparatus was raised into position it fell onto employee #1 from a height of approximately 7 feet. The total weight of the attached apparatus was between 900 and 1 000 pounds.,struck by falling object,struck by falling object,正确,"Although the incident involves a heavy apparatus falling onto the employee, the key aspect is that the bob tach apparatus did not fail structurally before falling; it fell due to operational issues during its raising, which aligns more closely with the definition of ""struck by falling object."" This category emphasizes the scenario where a falling object strikes a victim without involving structural failure as the primary cause."
Worker Is Struck And Killed By Falling Steel Beam,On march 8 2013 a construction laborer employed by mcm carpentry was working at a single family home construction site. He was crouched down in the basement while constructing a wall frame. High winds toppled one of several steel i-beams installed on top of the foundation wall. As the steel beam fell it struck the employee on the back of his head and neck killing him.,struck by falling object,struck by falling object,正确,"Although the steel beam can be considered part of the structure, the incident's primary cause is the beam falling due to high winds, not a structural failure. The top samples for ""collapse of object"" involve structural failures leading to collapses, whereas the samples for ""struck by falling object"" involve objects falling from heights and striking individuals, which aligns more closely with the described incident. Therefore, the primary cause here is best categorized as ""struck by falling object."""
Employee Breaks Leg When Struck By Falling Mailbox,On october 20 2010 a mailbox with a brick base was being hoisted using a small trackhoe with the bucket attached. The mailbox base was suspended by 2 nylon slings connected to a tooth of the bucket. One of the slings which were attached to the middle tooth of the bucket slipped off and the brick mailbox base weighing about 800 pounds struck employee #1 breaking his leg.,struck by falling object,struck by falling object,正确,"The primary cause of the incident was the brick mailbox base falling and striking the employee, which aligns with the definition of ""struck by falling object."" Although there was a failure of the sling, leading to the fall, the core incident is categorized by the impact of the falling object rather than the structural failure itself. The top samples for ""collapse of object"" typically involve failures of platforms, cranes, or supports causing falls, whereas this incident focuses on the direct impact of a falling object."
Demolition Worker Is Fatally Crushed By Falling Concrete,On september 10 2013 employee #1 and coworker #1 employed by a heavy construction contractor specializing in demolition and other site preparation were engaged in demolishing a commercial building. The building's structure consisted of concrete floors columns panels and metal beams. The building had three stories with a total height of 69 feet. The two workers were operating excavators to demolish columns and bays and drop them to the ground. On the previous day they had left an overhang of concrete from three bays. On the morning of september 10 2013 coworker #1 continued to demolish columns while employee #1 used his excavator to break up concrete on the ground. Coworker #1 used his excavator to pull down a column. The overhanging concrete fell to the ground crushing employee #1 and killing him. This fatality was investigated by minnesota osha. At the time of this report mnosha had proposed three serious citations for the employer and no citations for the general contractor.,struck by falling object,struck by falling object,正确,"Although the overhanging concrete could be considered part of the building's structure, the incident primarily describes the concrete falling from a height and striking the worker, which aligns more closely with the definition of ""struck by falling object"". The key factor here is that the primary cause of the incident was the impact of the falling object rather than a structural collapse."
Employee Is Injured By Falling Door   Later Dies,On june 10 2011 employee # 1 was working for d.c.g. Peterson brothers inc. performing framing duties to a new dry mineral storage building located in manson iowa. Five employees were engaged in building custom heavy wood frame doors. The doors were made of 2 by10 wood materials being placed between sheets of 0.5 inch plywood. The door was approximately 9 feet 5 inches tall by 16 feet wide weighing approximately 1 000 to 3 000 pounds. The bottom of the door contains two pieces of angle iron approximately 3 inches by 3 inches 0.25 inch thick and 10 feet in length. Employee # 1 and his crew attempted to move the door to an upright position by wrapping a synthetic or nylon strap around the frame with the other end of the strap attached to one fork of a caterpillar telehandler model number # th103. Employee # 2 operated the telehandler to raise the door up off the floor to the upright position. The door was at an angle of approximately 75 degrees when employee # 1 grabbed a broom and began to sweep underneath the door. The strap slid off the fork of the telehandler and struck employee # 1 on his lower back. Employee # 1 fell to the ground in extreme pain. Rescue service transported employee # 1 to a local hospital who was later transported to iowa methodist hospital in des moines the same day. Employee # 1 underwent surgery to correct a fractured pelvis and a fractured lower left leg. Employee # 1 was transported to iowa lutheran hospital to begin physical therapy after the surgeries. Employee # 1 later died from respiratory complications as well as an infection.,struck by moving objects,struck by falling object,错误,"The incident involves an employee being struck by a door that was in motion while being lifted and repositioned. Although the door did fall, it was part of an ongoing process of movement initiated by mechanical means (the telehandler), fitting the description of a moving object more closely than a freely falling object. This aligns with the principle of selecting the primary cause that led to the incident, which in this case is the active movement of the door as opposed to its free fall."
Loose Nail Falls And Lodges In Carpenter'S Eye,On april 9 2007 employee #1 was working as an exterior carpenter for a carpentry contractor. He was using a hammer to tack down ccx plywood on the soffit portion of the roof sheeting. As he was setting the nail it came loose and struck him in the eye lodging there. He was hospitalized for treatment for the foreign body in his eye.,struck by falling object,struck by moving objects,错误,"Although the nail was initially struck by the hammer, which could suggest it was a moving object, the incident primarily describes the nail becoming dislodged and falling freely before striking the employee's eye. This aligns more closely with the definition of ""struck by falling object,"" where the object falls from a height and strikes the victim. The primary cause of the incident was the nail's free fall, making this the most appropriate classification."
Employee Injured In Blasting Accident,"At approximately 2:15 p.m. on july 11 2002 employee #1 and other coworkers were waiting outside of the designated ""safety zone"" for a quarry production blast. The employees were between a metal storage rack and parked pick-up truck next to a portable trailer. At this point it was approximately 1 100 ft from the face of the shot. The expected ""safety zone"" was approximately 800 ft. no equipment was involved in this accident. The flying rock from the blast flew farther than expected. Employee #1 was struck by some flying rock and sustained contusions to the back a fractured rig a collapsed lung and later it was necessary to remove both kidneys. Employee #1 was hospitalized.",struck by falling object,struck by moving objects,错误,"The rocks from the quarry blast are considered falling objects as they were propelled upwards and then fell due to gravity, striking the employee. This aligns more closely with the definition of ""struck by falling object"" which involves being hit by objects that fall from a height. Although the rocks can be seen as moving, the primary cause of the incident is their descent from the blast, which fits better under falling objects rather than moving objects that imply continuous propulsion or motion independent of gravitational forces."
Demolition Laborer Fractures Skull When Struck In Head,On february 18 2014 employee #1 a 50-year-old male demolition laborer with deconstruction services llc was picking up roof rafter material that was thrown from the third floor deck of a building when he was struck in the back of the head with such material sustaining a skull fracture and several lacerations. Employee #1 was transported to university shock trauma where he remained until march 8 2013.,struck by falling object,struck by moving objects,错误,"The primary cause of the incident involves the rafter material falling from the third floor deck, which aligns with the definition of ""struck by falling object"" as the material hit the employee after falling from a height without being due to structural failure or active movement. Although the material was thrown, the defining characteristic is that it fell from an elevated position before striking the employee, fitting the category of ""struck by falling object"" more accurately than ""struck by moving objects."""
Employee Partially Amputates Thumb With Circular Saw,At approximately 10:00 a.m. on november 7 2013 employee #1 was working on the construction site of a residential building. His duties involved framing the building which included operating a powered portable circular saw (skilsaw mag 77-75 serial number 203 002504) and cutting boards. Employee #1 was rip-cutting a board to create a notch in it. He was holding a 2 in. By 6 in. Piece of lumber in his unsupported left hand and holding the saw with only his right hand. When employee #1 made the rip cut into the lumber the saw rapidly jumped out of the cut causing him to lose control of the saw. The saw blade made contact with his left hand resulting in a partial amputation of his left thumb. Employee #1 was transported to a medical center where he was treated for the partial amputation and was then hospitalized.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident was the sudden and uncontrolled movement of the circular saw, which resulted in the saw blade striking and partially amputating the employee's thumb. This aligns with the definition of ""struck by moving objects,"" where the victim is hit by a moving object that is not in free fall. Although there is an element of being caught by the saw, the key factor is the unexpected kickback and movement of the saw, which directly led to the injury."
Employee Killed Between Backhoe Boom And Outrigger,On july 1 2007 employee #1 a backhoe operator was placing a tool on the floor of the operator's compartment. The tool struck the boom's swing mechanism causing the boom to come down. Employee #1 became caught between it and one of the backhoe's outriggers. He was crushed and killed.,caught in/between objects,struck by moving objects,错误,"Although the boom's movement can be considered as a moving object striking the employee initially, the primary cause leading to the fatal outcome was the entrapment of the employee between the boom and the outrigger, which aligns more closely with the definition of ""caught in/between objects"". This categorization emphasizes the manner in which the injury occurred, focusing on the entrapment that resulted in the crushing death."
Employee Is Injured By Saw While Jumping From Ladder,On august 11 2006 employee #1 was on an 8 ft step ladder using a circular saw on an eave. When he disturbed a yellow jacket nest he jumped off the ladder and tried to throw the saw away. The saw blade struck employee #1's right abdominal area. He was hospitalized for a deep abdominal laceration.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident was the active movement of the saw blade as the employee attempted to throw the saw away. This aligns more closely with the definition of ""struck by moving objects,"" where the object (the saw) was in motion due to the employee's action, rather than simply falling due to gravity. The saw blade striking the employee's abdomen was a direct result of the intentional movement to throw the saw, which fits the context of a moving object causing injury."
Employee Amputates Fingertip In Fan Belt,At about 10:20 a.m. on august 14 2012 employee #1 with johnson controls inc. was conducting an inspection on a marine laboratory air handler system located at the basement of the building. Employee #1 turned off the power of the fan and removed the top panel cover. During the inspection he moved around and his hand hit the rotating drive belt of the exhaust fan which resulted in a right thumb injury. Employee #1 was transported to the hospital. Employee #1 suffered from an amputated fingertip.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident was the direct impact of the employee's hand with the rotating drive belt of the exhaust fan, which aligns more closely with the definition of ""struck by moving objects"" as the employee was hit by a moving object (the rotating belt). Although there might be an implication of being caught, the key event described is the striking action of the moving belt on the hand, leading to the injury."
Employee Injured When Struck By Falling Drill Collar,At approximately 8:30 a.m. on september 14 1990 employee #1 a truck driver was watching as a forklift loaded a drill collar onto his truck. As the forks were being removed one of them caught the end of the collar. It rolled off the truck pulling employee #1 with it. He was struck by the drill collar and suffered a fractured right leg and elbow and multiple cuts and bruises. A coworker at the site drove employee #1 to a local hospital.,struck by falling object,struck by moving objects,错误,"The primary cause of the incident was the drill collar falling from the truck, which aligns more closely with the definition of ""struck by falling object"" as the drill collar was not in continuous motion but rather fell from a height. The event does not fit the description of a moving object maintaining momentum, which would be more indicative of ""struck by moving objects."""
Employee Fractures Hand When Whipped By Plaster Hose,At about 3:15 p.m. on september 26 2013 employee #1 with dcs plastering inc. was working from a scaffold while two coworkers were in the process of disconnecting blocked plaster hoses. First one coworker opened the side locking levers of the coupling that jointed two hoses together while the other coworker tapped the coupling with a hammer. Second employee #1 slowly separated the hose by pulling it. As the hose was separating the pressurized hose whipped; it struck employee #1's hand. The contributing factors were pressurized hoses were not completely released prior to disconnecting and no specific procedures existed for disconnecting pressurized hoses for cleaning/unclogging operations. Employee #1 was hospitalized with a fractured right hand.,struck by moving objects,struck by moving objects,正确,"The incident primarily involves a pressurized plaster hose that whipped and struck the employee's hand. This scenario aligns closely with the definition of ""struck by moving objects,"" which includes instances where a moving object hits the victim. Although there is an element of mechanical interaction, the primary cause of injury is the direct impact from the moving hose, not being caught or trapped between objects. The top-3 similar samples for ""struck by moving objects"" also involve scenarios where pressurized components or machinery parts move and strike employees, reinforcing the appropriateness of this classification."
Employee Killed When Pinned By Crane Counterweight,At approximately 1:40 p.m. on june 24 1997 employee #1 was returning to the back of a crane after getting a drink from a water jug situated on the front of the crane. He was struck by the counterweight and became pinned against the concrete barrier separating two lanes of traffic. Employee #1 was killed instantly.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident was the movement of the crane's counterweight, which struck and pinned the employee against a concrete barrier. This aligns more closely with the ""struck by moving objects"" category, as the focus is on the direct impact caused by a moving object rather than involving any vehicular traffic directly."
Employee Is Killed When Crushed By Backhoe Boom,On february 14 2005 employee #1 had dismounted a backhoe with the engine running and the boom in the upraised position. He retrieved a pneumatic chipping hammer from a nearby toolbox and put it in the rear left side of the cab. The pneumatic chipping hammer weighed approximately 35-40 pounds and was placed on top of the left swing pedal. This activated the boom causing it to move to the left pinning employee #1 against the upraised stabilizer. A nearby heavy equipment operator used the backhoe controls to move the boom to the right to free employee #1. Employee #1 died.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident was the movement of the boom, which was triggered by the placement of the chipping hammer on the pedal, leading to the boom swinging and pinning the employee. This scenario aligns more closely with the ""struck by moving objects"" category, as it involves a moving object (the boom) directly impacting and causing the injury to the employee, rather than the employee being caught between stationary objects."
Employee Is Killed When Struck By Steel Pipe,On may 8 2012 a trackhoe operator was pulling a 5-inch steel pipe and a 10-inch diameter steel pipe from a debris pile to place them in a cleared area. The 5-inch pipe was approximately 70-feet in length and the 10-inch pipe was 50-feet in length. The trackhoe operator met resistance as he pulled the pipes. When the pipes released the 5-inch pipe swung outward striking employee #1 in the head as he walked around the corner of building and killed him.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident was the swinging motion of the 5-inch steel pipe, which was set in motion due to the mechanical action of the trackhoe. This action resulted in a moving object scenario, as opposed to a falling object scenario, since the pipe's movement was directed by the force applied through the trackhoe operation rather than simply dropping from a height. The definition of ""struck by moving objects"" aligns more closely with this scenario where the object (steel pipe) was in motion due to external force rather than gravity alone."
Employee Suffers Contusions In Fall From Beam,"At approximately 1:06 p.m. on january 21 2008 employee #1 was working at the construction site of a new four-story steel-framed parking structure in los angeles ca. At the time of the accident the construction was at the second level. Employee #1 and another ironworker were standing on a 14 ft 7 in. High beam to connect another beam. As that beam was swung in employee #1 was knocked off balance and began to fall. He was wearing an appropriate fall protection harness that was tied to a moveable beam clamp. The beams in the structure have waists cut into their end points for stress relief that the workers refer to as ""dog bones"". Because they are narrower at this point the beam clamps can slide off them. This is what happened when employee #1 lost his balance. The clamp came off and as he fell he first grabbed onto the beam to slow his descent. He landed feet first and was transported to the hospital as a precautionary measure. Employee #1 suffered minor contusions and was released after approximately 4 hours. After the accident the employer decided to use chokers in place of beam clamps.",falls,struck by moving objects,错误,"The primary cause of the incident was the employee losing balance and falling from the beam, despite the involvement of the beam clamp sliding off. The text emphasizes the fall itself and the resultant injuries, which aligns more closely with the definition of falls, as opposed to being struck by a falling object, which would imply the employee was hit by an object during the fall."
Employee Is Killed When Crushed By Backhoe Boom,A approximately 11:30 a.m. on october 15 2003 employee #1 was a non-contract employee of siemers engineering. He and another siemers employee were installing underground water utilities at a new shopping center in san marcos ca. Employee #1 was operating a caterpillar 416c backhoe to dig shallow trenches for pipe. He was qualified as an equipment operator but he was operating the backhoe controls from outside the vehicle. He was found by his foreman with his hands on the control pedals trapped between the hydraulic boom and an outrigger. His chest was crushed and he had been killed. There were no eyewitnesses and it is not known why he was operating the backhoe in this manner.,caught in/between objects,struck by moving objects,错误,"The primary cause of the incident was the entrapment of the employee between the hydraulic boom and an outrigger of the backhoe, which aligns more closely with the ""caught in/between objects"" category. Although the boom's movement can be considered a moving object, the defining characteristic of the accident is the entrapment scenario, which matches the examples given in the ""caught in/between objects"" category more accurately."
Employee Is Killed When Struck By Exploding Boiler,On january 22 2009 employee #1 of bp construction was thawing a frozen sewer line. The steamer (boiler) exploded and employee #1 was struck and killed by the steamer.,fires and explosion,struck by moving objects,错误,"Although the employee was struck by the steamer, which could suggest categorization under ""struck by moving objects,"" the primary cause of the incident was the explosion of the boiler. This aligns more closely with the ""fires and explosion"" category, which includes injuries caused by explosions. The explosion is the initiating event that led to the employee being struck, making it the primary cause according to the given principle."
Employee Fractures Leg When Struck By Steel Frame,At approximately 9:00 a.m. on july 1 2013 employee #1 was removing equipment from a bore pit excavation measuring approximately 37 ft long 13.5 ft wide and 24 ft deep. After using a crane to remove the auger boring machine and an approximately 10 ft section of the steel jacking frame the next step was to lift the roughly 21 ft long 6 ft wide and 21 in. Tall weighing 15 400 lbs. Rear section of the jacking frame a couple feet off of the ground and move it to the front of the excavation where it could be lifted out. The employee attached 2 wire rope slings with hooks to picking holes on either side and at about the halfway point of the frame and stood approximately 3 ft between the frame and the steel slide rail type shoring system. Employee #1 signaled the crane operator to hoist up. The employee walked to the front of the frame as it was being lifted reaching the front right corner of the frame and noticed the right rear corner of the frame had become caught in the shoring system. The frame was about 2 ft off of the ground. The employee signaled the crane operator to stop and went around to the left side of the frame bent down to see where it was bound. The frame released on its own and swung toward the employee striking his leg. Employee #1 was transported to an area hospital where he was treated for a fractured right tibia. The employee remains hospitalized.,struck by moving objects,struck by moving objects,正确,"The primary cause of the incident involves the steel frame swinging towards the employee, which indicates an uncontrolled movement of the object rather than a fall from a height. This aligns more closely with the definition of ""struck by moving objects"" where the object is in motion but not necessarily in free fall."
Employee Injured When Struck By Drill Bit,A work crew was drilling underground horizontal bore holes for the installation of fiber-optic cables. An employee assigned to clean the drill bit as it entered one side of an inspection pit in the ground and then exited the other side entered the pit to scrape mud off the bit. The drill bent and flailed around striking the worker's legs and fracturing them. He was hospitalized for his injuries.,struck by moving objects,struck by moving objects,正确,"The incident involves the worker being struck by a drill bit that was in motion due to the drill bending and flailing around. This scenario aligns more closely with the definition of ""struck by moving objects"" as the object (drill bit) was actively moving and not simply falling from a height. The movement of the drill bit was caused by the bending of the drill, which does not constitute a falling object scenario. Therefore, the primary cause of the incident is best categorized under ""struck by moving objects."""
